ds,yhat,yhat_lower,yhat_upper
1976-03-01,0.13609598833165898,-0.05535060205283593,0.3346976586165304
1976-04-01,0.12414392450899576,-0.06942577589286639,0.3032934248011413
1976-05-01,0.12295788536813718,-0.06208580489584087,0.30999132662139145
1976-06-01,0.10760998770788069,-0.087041301449024,0.283053406691478
1976-07-01,0.12635619294361952,-0.05322421810808175,0.31712219956391813
1976-08-01,0.1298692365919666,-0.06163590616555111,0.30936888099050214
1976-09-01,0.14377572988070966,-0.044719704205848164,0.33451598661258436
1976-10-01,0.1430994304948583,-0.056168429739308905,0.3433079155631952
1976-11-01,0.13257861899189474,-0.051298189315686735,0.3197862662831785
1976-12-01,0.13002975025955296,-0.06953527059514016,0.307057722389232
1977-01-01,0.11641838438735352,-0.07171548796380453,0.31816170436271735
1977-02-01,0.12801870591713904,-0.06497952514592396,0.32361680405833293
1977-03-01,0.14697131115390938,-0.04754497068704219,0.3239624774992985
1977-04-01,0.1358621546273865,-0.04914371330971174,0.3350790649571605
1977-05-01,0.13283200574915185,-0.053020019113263095,0.3322873090881187
1977-06-01,0.1252837187512056,-0.06173041679843093,0.3170769875886788
1977-07-01,0.14150245396179253,-0.040814615590653525,0.3307586278486893
1977-08-01,0.1435762049555283,-0.04645566952921365,0.33394563987670495
1977-09-01,0.15436107059445986,-0.04018265908322058,0.34479516624326356
1977-10-01,0.15755489890566637,-0.045498618167914874,0.33560724902169603
1977-11-01,0.14950280221782528,-0.03892284804864791,0.34360229825025407
1977-12-01,0.1353718614127206,-0.045246966389107246,0.3129802328448581
1978-01-01,0.13612576805675808,-0.048927956817566766,0.3277791277231409
1978-02-01,0.1441172715147123,-0.054773994665723004,0.3335571675978527
1978-03-01,0.1585350003781325,-0.03716243210412425,0.3272395300604664
1978-04-01,0.1480730981749059,-0.03494970777766459,0.33875789176830057
1978-05-01,0.14306284491226448,-0.027364704573556185,0.34007867812366865
1978-06-01,0.14304701896574962,-0.035013129338144725,0.33525188861402083
1978-07-01,0.1565922109066065,-0.04558058742559243,0.34058369913314657
1978-08-01,0.15720619321721457,-0.029381364515306853,0.3443988148520675
1978-09-01,0.16494009487400046,-0.020022321932823797,0.35525337555877096
1978-10-01,0.17206119528404812,-0.011169113037741572,0.3691434380018806
1978-11-01,0.1663450196340169,-0.02208161953575891,0.35157673561038666
1978-12-01,0.14078016264417845,-0.06663701147922103,0.33982268927809506
1979-01-01,0.15596890373455372,-0.01789215597471295,0.3382020090554452
1979-02-01,0.1601400116098141,-0.028358857371732916,0.3385817366138849
1979-03-01,0.17002035199140333,-0.005344408971208765,0.36045865957874385
1979-04-01,0.16027012294824114,-0.02385669887981526,0.35463183957627714
1979-05-01,0.1533945254180345,-0.04342525969105203,0.33492093498380165
1979-06-01,0.1608954805757541,-0.01908995751609983,0.35144074357522065
1979-07-01,0.1716224710960681,-0.016121742738820166,0.3445180697033515
1979-08-01,0.1707593971141735,-0.024432271820432498,0.34538802084721826
1979-09-01,0.17551604690822178,0.0014254066987042667,0.36633366270313666
1979-10-01,0.18661754626758914,-0.003368208176825543,0.3699469286074128
1979-11-01,0.18310373352733095,0.011507491108297921,0.3650905027165994
1979-12-01,0.14626170603043165,-0.036522505178402595,0.3324631300478962
1980-01-01,0.17594193984378725,-0.022934293172048592,0.3817977801324244
1980-02-01,0.1760824972063299,-0.017880184614414506,0.3739670970993709
1980-03-01,0.18988684720234078,-0.0036468605181669777,0.36741932313437975
1980-04-01,0.17819400089717996,-0.010174698146139485,0.36437982219037246
1980-05-01,0.17725881741841049,-0.020578274289679798,0.3571248252635872
1980-06-01,0.16217013727565668,-0.03908729460464451,0.3425277818677997
1980-07-01,0.18091634251138758,-0.00583318242665443,0.36394817115793865
1980-08-01,0.18442938615974447,-0.013102434590886466,0.3644252939719364
1980-09-01,0.1983358794484765,0.01408430842447841,0.38132129452156394
1980-10-01,0.19765958006263215,0.0034959868413538034,0.38842092851729093
1980-11-01,0.1872844673830927,-0.006607270716599303,0.37871643998395627
1980-12-01,0.1848765975121388,-0.00447528478483549,0.3678977774163855
1981-01-01,0.17141093046337003,-0.002482368263299262,0.36348028923883025
1981-02-01,0.18315695081657907,-0.019873976281201203,0.3638698679201632
1981-03-01,0.20224115499063589,-3.5809190966837526e-05,0.3923551106731585
1981-04-01,0.19127769728754374,0.012600499543217299,0.3741856252955057
1981-05-01,0.18838854727068752,0.008917886490587867,0.36707327718871713
1981-06-01,0.18098595909616844,-0.007167976339563359,0.3511280365035909
1981-07-01,0.19734569316814357,0.010876097822765593,0.39553904456157135
1981-08-01,0.19956514298530148,0.01344398643117792,0.3828653149005289
1981-09-01,0.21049570744766832,0.01159897225490238,0.38855291571377565
1981-10-01,0.2138305346202499,0.042242129100025436,0.408031602486319
1981-11-01,0.2059241367558378,0.02433099530978052,0.3879523519428973
1981-12-01,0.19193419481212462,0.013046278180033856,0.39141368286372885
1982-01-01,0.19283380027957953,0.0033377067320390624,0.3791448270086595
1982-02-01,0.2009710025609674,0.006885350343209515,0.38597684225357537
1982-03-01,0.21552033036167623,0.036655995669597485,0.4158271059713485
1982-04-01,0.20520412698188084,0.02210440536862547,0.39796316335254334
1982-05-01,0.20033487258062457,0.02275012442799591,0.40522289717437
1982-06-01,0.20046474545753556,0.003682119544796205,0.38941559508908746
1982-07-01,0.2141509362597729,0.020879471460698903,0.398564885879464
1982-08-01,0.21491061739380632,0.033481074606354425,0.3986563512957077
1982-09-01,0.2227902178740263,0.032643858599888165,0.4076591605526971
1982-10-01,0.23005231714545377,0.03953422561572362,0.40433275911263666
1982-11-01,0.22448184031884771,0.04098290501857799,0.4180874375633001
1982-12-01,0.1990579821903815,0.018278115148059212,0.3840264748206624
1983-01-01,0.21439242210418824,0.024028985082060552,0.3959005861568522
1983-02-01,0.2187092288028827,0.034521072255951746,0.3911007353818671
1983-03-01,0.22872116812176382,0.036373885764951354,0.412217118256801
1983-04-01,0.21911663790203098,0.03955891004324815,0.4188389556706692
1983-05-01,0.21238203923320828,0.03138823157676714,0.4045979469732528
1983-06-01,0.22002869321436727,0.0436631189309859,0.40766713425299667
1983-07-01,0.23089668259604654,0.046413817460521284,0.4265254581984847
1983-08-01,0.23017930743757298,0.036444416795566634,0.4074282269869294
1983-09-01,0.2350816560550537,0.04441789999597387,0.41589920329569297
1983-10-01,0.24632415427580248,0.0605255377819637,0.42248835875307983
1983-11-01,0.24295604035898505,0.05855973803404167,0.42354968252718417
1983-12-01,0.20625501172346564,0.028722914888215885,0.4030946970090408
1984-01-01,0.23608094436025692,0.05300540272714105,0.41900729414303484
1984-02-01,0.23636720054622315,0.04814526624605976,0.4257775583402213
1984-03-01,0.25030784944156,0.05498120198775918,0.4475246081748502
1984-04-01,0.2387607019598225,0.047033609143831874,0.42076753310261455
1984-05-01,0.23796651734244686,0.057196427640174054,0.4220949107580515
1984-06-01,0.22302353602312064,0.04135765966825515,0.40328367152164707
1984-07-01,0.24191074012023056,0.05157020087091363,0.4256057172915014
1984-08-01,0.24556948259200537,0.048075804899203003,0.43085908884114843
1984-09-01,0.2596216747041782,0.06043385315224391,0.4419918817417609
1984-10-01,0.25908637417970787,0.07970165719281797,0.457626106531857
1984-11-01,0.2487112615001753,0.06686423371994195,0.451195972392166
1984-12-01,0.24630339162921108,0.0533288663686086,0.451190711377752
1985-01-01,0.23283772458044458,0.04191557350340807,0.4157244267736555
1985-02-01,0.2445837449336545,0.0469466452288898,0.4295484187063415
1985-03-01,0.263667949107719,0.09768403428960455,0.452781292127092
1985-04-01,0.2527778101199706,0.06434230016242232,0.4453937364943781
1985-05-01,0.249959613698603,0.04603974403681521,0.43841880527009325
1985-06-01,0.2426303442394279,0.06388165427972686,0.4294298013888053
1985-07-01,0.25906103190690705,0.07511704174664043,0.4454962032406717
1985-08-01,0.261353800439403,0.08018198562914769,0.44985566892512113
1985-09-01,0.2723576836171176,0.07774437232003535,0.44615873600947986
1985-10-01,0.2757634643851974,0.08785434279771262,0.4639362890995588
1985-11-01,0.2679303852361295,0.09008053992800814,0.4574296549217548
1985-12-01,0.2540113968879143,0.05920963000388984,0.44049722870934216
1986-01-01,0.2549843210707139,0.069053581969603,0.4464633475314703
1986-02-01,0.26319484206743843,0.08249919460109664,0.43953239979660896
1986-03-01,0.27781039322393875,0.08163092547282357,0.4649013522896499
1986-04-01,0.2675675085594879,0.06726024834635139,0.4573482765923539
1986-05-01,0.26276920775372675,0.05735799922205609,0.4508083161549534
1986-06-01,0.26297239934598543,0.0725767198266743,0.45424005239032317
1986-07-01,0.2767295437437248,0.06751349571208513,0.46560684415330467
1986-08-01,0.27756254359310295,0.07114841439549084,0.4693110870799673
1986-09-01,0.28551546278866036,0.10426379271814303,0.4654257371751216
1986-10-01,0.292848515655581,0.097697343942478,0.4780274593907984
1986-11-01,0.28735135754431634,0.10492806291634615,0.4736939342102947
1986-12-01,0.2619984530113458,0.0818941868922483,0.46376203164542257
1987-01-01,0.2774062116405027,0.09117453227771959,0.4594834700769189
1987-02-01,0.28179633705454743,0.09011092816893719,0.46104074577240867
1987-03-01,0.291874499729219,0.10591888046211909,0.4720287958877085
1987-04-01,0.28234328822482435,0.09072991688451536,0.4694771823997037
1987-05-01,0.275679643151502,0.09564639506224555,0.47208185626837895
1987-06-01,0.283399615848008,0.09964031459800475,0.4817761488071697
1987-07-01,0.2943385588251759,0.11505665256435876,0.4812180619124027
1987-08-01,0.2936945023820537,0.0926699072129716,0.4865003181566289
1987-09-01,0.2986701697148734,0.12436635481864937,0.4750678198553552
1987-10-01,0.30998362153112824,0.1315167146321894,0.5030557959083138
1987-11-01,0.3066888263296403,0.11255050508954044,0.49880701909617214
1987-12-01,0.27005875128961704,0.08711833209013847,0.4711135357443799
1988-01-01,0.2999580026417469,0.11080500622569626,0.4899592640222646
1988-02-01,0.3003175775430555,0.12089500106710019,0.48909488693102193
1988-03-01,0.31432681491404535,0.13282229334960308,0.5029783989170257
1988-04-01,0.30285298614765704,0.11392799203295345,0.49430950541446217
1988-05-01,0.302129755125765,0.11976779071793045,0.4834399009236064
1988-06-01,0.28726009252178725,0.10407965301925032,0.47040765430584824
1988-07-01,0.306218250214401,0.10510717139814797,0.49832746517299814
1988-08-01,0.3099503114015307,0.11598329262485081,0.5005568426604105
1988-09-01,0.32407582222904385,0.14079482899357876,0.5103185529862424
1988-10-01,0.3236114753000629,0.1291680688997852,0.5070405856947746
1988-11-01,0.3133096813358678,0.11393862543205854,0.4976117740666061
1988-12-01,0.3109727650603955,0.11905099771515477,0.5086205346411754
1989-01-01,0.29758041672696717,0.10606433258949453,0.47931121886966366
1989-02-01,0.30939975579554624,0.11775055685142502,0.5027487002424437
1989-03-01,0.32855018332539354,0.15980695129771508,0.5127313310075838
1989-04-01,0.3176600443376358,0.12312623966657445,0.5060255840101766
1989-05-01,0.3148418479162838,0.12837130229321683,0.508968209077491
1989-06-01,0.3075125784571177,0.11940967067031039,0.4884964550617233
1989-07-01,0.3239432661245852,0.14302789352655723,0.5183977012701848
1989-08-01,0.32623636301158776,0.13097890015350813,0.5151841897700531
1989-09-01,0.3372405745438056,0.15941189019604876,0.52902262680887
1989-10-01,0.3406466730743241,0.1594982913713838,0.5246781542157924
1989-11-01,0.33281392227975815,0.15329828308315888,0.5152019923781105
1989-12-01,0.31889525169393407,0.12282681918711126,0.5006120337831728
1990-01-01,0.3198685042312727,0.13391855538008607,0.5060884498665927
1990-02-01,0.3280793535825108,0.13363634586193437,0.5126686486132731
1990-03-01,0.3426952013172651,0.16251355567901526,0.5202264879697853
1990-04-01,0.33245264500733684,0.15067271592943537,0.5181494377528015
1990-05-01,0.3276546619639917,0.15152804813654533,0.5165128839418919
1990-06-01,0.32785818191074917,0.14513853799481832,0.5114462226756443
1990-07-01,0.3416156440709132,0.1446452918919498,0.520772447876813
1990-08-01,0.3424489722748089,0.15147110837683272,0.5332507770433597
1990-09-01,0.35040221982486436,0.1694953084858731,0.5559907783496768
1990-10-01,0.35773559045422626,0.1613717329531271,0.5496598630180971
1990-11-01,0.3522387606974795,0.16771382307681695,0.535308723941614
1990-12-01,0.3268861739269277,0.13933791307450788,0.5112939026134659
1991-01-01,0.3422942609105979,0.15004268841070736,0.5172455729331884
1991-02-01,0.3466847146791349,0.1715523012798093,0.5155259916326466
1991-03-01,0.356763173932077,0.16566930318063575,0.541216535462637
1991-04-01,0.34723229078218315,0.16108608006411534,0.5388982941615379
1991-05-01,0.340568963471284,0.15255703511704613,0.5246857178820069
1991-06-01,0.34828926452230224,0.1582090499374551,0.5356402604182592
1991-07-01,0.35922852526190935,0.1845100972052131,0.5556419903174653
1991-08-01,0.35858479717327135,0.16238157311468482,0.5459998641688768
1991-09-01,0.3635607928606125,0.1758122622842564,0.5444134144114945
1991-10-01,0.37487456243928374,0.19086840378819447,0.5603011986620227
1991-11-01,0.37158009559231653,0.19064545266934693,0.5688527404424083
1991-12-01,0.3349503383147233,0.14895767170916815,0.5279802244812424
1992-01-01,0.36484991802133937,0.17566989592926807,0.5655779100179565
1992-02-01,0.3652098212771853,0.1721659111654279,0.5476860466576811
1992-03-01,0.3792193658185055,0.198087005173431,0.5634000913703097
1992-04-01,0.3677458654066144,0.17103694717256393,0.5473994381072039
1992-05-01,0.36702295214715275,0.1738891897641105,0.5569597735885744
1992-06-01,0.35215361789768757,0.18171853358587894,0.5325067401670259
1992-07-01,0.37111209335272743,0.18553231822908064,0.5590309608413426
1992-08-01,0.3748444828943563,0.18450408730079126,0.5715359903067836
1992-09-01,0.3889703220763832,0.19935018792105147,0.5796729426937495
1992-10-01,0.38850629290982525,0.20664694187023952,0.5705829813783577
1992-11-01,0.3782048273001397,0.1884228059582952,0.567442863523576
1992-12-01,0.3758682287871128,0.1921058203034898,0.5624154926047772
1993-01-01,0.3624762088081872,0.17735480739624915,0.5506260803028844
1993-02-01,0.37429587623127075,0.18360321422911938,0.554929232137653
1993-03-01,0.3934466003393718,0.19868226730754532,0.5850672242300994
1993-04-01,0.3825567897061373,0.20871189501308784,0.5590937217416623
1993-05-01,0.3797389110472067,0.19193872232134052,0.5723761148317247
1993-06-01,0.3724099699425459,0.18400749288869656,0.5539516639530421
1993-07-01,0.38884097537242773,0.20455695764323042,0.586901457137105
1993-08-01,0.39113407225944824,0.20459649253755655,0.5948188980349729
1993-09-01,0.4021382837916625,0.20986206897908902,0.602752539572314
1993-10-01,0.40554438232215206,0.21620783698730417,0.584630454978167
1993-11-01,0.39771163152760286,0.210806099837091,0.5867340383184763
1993-12-01,0.38379296094179244,0.191920079257807,0.5808516424856314
1994-01-01,0.38476621347911466,0.1996081962877733,0.5665757495556842
1994-02-01,0.39297706283035133,0.19206664226859874,0.5886744940870569
1994-03-01,0.40759291056511854,0.21104486196911934,0.6063305568572467
1994-04-01,0.39735035425517934,0.21060600980640307,0.5828975573998826
1994-05-01,0.3925523712118424,0.21357098548470227,0.5803509746769193
1994-06-01,0.3927558911585918,0.20313770387194685,0.585457884767117
1994-07-01,0.40651335331877003,0.2074937417397719,0.5873571409007592
1994-08-01,0.4073466815226611,0.21358176816871316,0.590756555325804
1994-09-01,0.41529992907271224,0.2191638029143381,0.5879777560531284
1994-10-01,0.42263329970206176,0.23173569177325487,0.6269562824286388
1994-11-01,0.4171364699453311,0.2216688334446827,0.6118013665731232
1994-12-01,0.3917838831747812,0.20159434040388882,0.5663672067998273
1995-01-01,0.40719197015844755,0.20786641128209732,0.593249088944511
1995-02-01,0.41158242392697997,0.2205633667589804,0.6003790948121869
1995-03-01,0.4216608831799148,0.21983471335209573,0.6018607861914254
1995-04-01,0.41213000003003336,0.2354314288658521,0.6216831065050551
1995-05-01,0.4054666727191367,0.21660728972142937,0.5858672852895503
1995-06-01,0.4131869737701451,0.22806031503282012,0.6030849631203004
1995-07-01,0.42412623450976267,0.24260695539379729,0.6008895614625825
1995-08-01,0.42348250642113544,0.24058390111547484,0.613719659025873
1995-09-01,0.4284585021084602,0.23139531676169642,0.6186065886533753
1995-10-01,0.4397722716871471,0.2727227587169735,0.6508852944322197
1995-11-01,0.4364778048401642,0.24163593504025235,0.6277205221795222
1995-12-01,0.3998480475625966,0.20441364136993437,0.5906535078206095
1996-01-01,0.4297476272691892,0.2492428894216873,0.6073322976798885
1996-02-01,0.43010753052502654,0.24083233486193795,0.6247823308701629
1996-03-01,0.4441170750663516,0.26300862485925275,0.6227830487935201
1996-04-01,0.4326435746544751,0.24396179415254762,0.6240425551137624
1996-05-01,0.4319206613950149,0.23952920791540883,0.6221008359750416
1996-06-01,0.41705132714553567,0.2237398966581334,0.5968791118397337
1996-07-01,0.43600980260057187,0.2432134753506122,0.6278560000065172
1996-08-01,0.4397421921422106,0.24667120385356123,0.6289513315137077
1996-09-01,0.4538680313242157,0.2648629196249282,0.6368302944364419
1996-10-01,0.45340400215769505,0.2763833128394895,0.6540638670170188
1996-11-01,0.44310253654799814,0.2568102032971675,0.6290353969720637
1996-12-01,0.4407659380349593,0.25459403248795065,0.6365597287502579
1997-01-01,0.42737391805604474,0.25039806173596185,0.6180356895622366
1997-02-01,0.4391935854791088,0.25279377569709655,0.6341867633616568
1997-03-01,0.45834430958722855,0.2851080617470558,0.655598074711216
1997-04-01,0.44745449895397205,0.2576781741812502,0.6442334476913928
1997-05-01,0.44463662029504186,0.2547099692548412,0.6358245948191733
1997-06-01,0.4373076791903827,0.25011190686131224,0.623804916360351
1997-07-01,0.45373868462028605,0.25580384256921634,0.6368952211979462
1997-08-01,0.45603178150729595,0.26565123751876396,0.6288536712710822
1997-09-01,0.46703599303951726,0.2789731837632634,0.6522667283235182
1997-10-01,0.47044209157000044,0.2869814181173587,0.6663891255292149
1997-11-01,0.46260934077546223,0.28827787874310135,0.6398092565884441
1997-12-01,0.44869067018965175,0.26466860962431715,0.6256495488119078
1998-01-01,0.4496639227269723,0.254650512737502,0.6291419617964307
1998-02-01,0.4578747720782109,0.27426617744337667,0.6558600884852241
1998-03-01,0.4724906198129702,0.2753003171991659,0.6581446763768352
1998-04-01,0.4622480635030215,0.276329529892129,0.6493198405957855
1998-05-01,0.457450080459699,0.26713384652598715,0.6432612650423427
1998-06-01,0.45765360040647696,0.2728633632151059,0.6456220715533533
1998-07-01,0.47141106256661275,0.2856675278323675,0.6649767610455486
1998-08-01,0.47224439077048996,0.2846315503526462,0.6608724958348969
1998-09-01,0.48019763832056034,0.29519247149752376,0.6678374158452022
1998-10-01,0.4875310089499287,0.2814031476968956,0.6811769513507463
1998-11-01,0.4820341791931754,0.3043835791579467,0.6591222975900115
1998-12-01,0.45668159242261025,0.26595852886387744,0.6411261206715776
1999-01-01,0.47208967940629265,0.27887221117173155,0.6601867334030421
1999-02-01,0.4764801331748244,0.2871287703503034,0.6729412929818014
1999-03-01,0.48655859242777,0.28539871007841006,0.6717412924952846
1999-04-01,0.47702770927789334,0.2922754680460771,0.6607678415800136
1999-05-01,0.47036438196700375,0.30034282928695966,0.6536839918019341
1999-06-01,0.4780846830180035,0.2904313699052184,0.6603137271601491
1999-07-01,0.48902394375759894,0.3098588029911006,0.6757765488849518
1999-08-01,0.4883802156689774,0.31072458108929346,0.6694202615586381
1999-09-01,0.49335621135630725,0.30575128391579554,0.6854296089802377
1999-10-01,0.5046699809349972,0.3142425400443589,0.6954337052708146
1999-11-01,0.501375514088014,0.3033529198408013,0.6983351646004957
1999-12-01,0.46474575681038266,0.2732584939954209,0.6452063906763307
2000-01-01,0.49464533651708853,0.29935257423234496,0.6890788650636492
2000-02-01,0.49500523977287975,0.30930291130336246,0.6884405549191375
2000-03-01,0.5090147843142019,0.31907126513937173,0.6839600217090038
2000-04-01,0.4975412839023132,0.33002171811647313,0.694225644409043
2000-05-01,0.4968183706428493,0.3107186921469972,0.6891887832537552
2000-06-01,0.48194903639341696,0.29559592643238103,0.6894638047623692
2000-07-01,0.5009075118484455,0.308847121574046,0.68317603172626
2000-08-01,0.5046399013900531,0.32062587987759195,0.6947904519008563
2000-09-01,0.5187657405720815,0.3326942581955423,0.7140818627849864
2000-10-01,0.5183017114055334,0.34758908326041577,0.7075269301268712
2000-11-01,0.5080002457958634,0.32082514616848784,0.6868453343277651
2000-12-01,0.5056636472827903,0.3217766762498782,0.6985185960330703
2001-01-01,0.49227162730390095,0.29428317071676346,0.6744366271784467
2001-02-01,0.5040912947269667,0.3169194351260377,0.6891302118313286
2001-03-01,0.5232420188350925,0.33770337407746426,0.695197376026217
2001-04-01,0.5123522082018401,0.3286469028766279,0.6910566891900154
2001-05-01,0.5095343295429107,0.3226617523002999,0.7100453396384124
2001-06-01,0.5022053884382682,0.3094474022459277,0.7061631010278846
2001-07-01,0.5186363938681362,0.3342492931158734,0.7026460427576904
2001-08-01,0.5209294907551423,0.3120484360191552,0.7055709115145001
2001-09-01,0.5319337022873463,0.35629589254150384,0.7017599894206632
2001-10-01,0.5353398008178668,0.35343365459923753,0.7290098900544167
2001-11-01,0.5275070500233138,0.33300742605343703,0.7118130020325099
2001-12-01,0.513588379437473,0.34014194490853905,0.6810574924946633
2002-01-01,0.5145616319748296,0.31018899253730114,0.6978843562046045
2002-02-01,0.522772481326069,0.34430058964502064,0.7158050458947486
2002-03-01,0.5373883290608211,0.3489632509155923,0.723418167476145
2002-04-01,0.5271457727508821,0.34497709137380317,0.7090462397825116
2002-05-01,0.5223477897075565,0.32643680523535595,0.7050583175131554
2002-06-01,0.5225513096543042,0.32324891789716237,0.6984284822703737
2002-07-01,0.53630877181447,0.34436307223619905,0.7058791233205766
2002-08-01,0.5371421000183516,0.34599586087148404,0.7293987730426781
2002-09-01,0.5450953475684155,0.35768514640361926,0.7420063931016352
2002-10-01,0.5524287181977652,0.3660308298357256,0.7384625739134177
2002-11-01,0.5469318884410378,0.36537978853030306,0.7216073557084373
2002-12-01,0.5215793016704935,0.34048911843916163,0.7299795123449868
2003-01-01,0.5369873886541896,0.35933036003793284,0.7275701720241735
2003-02-01,0.5413778424226976,0.35486529308887693,0.7426871773158409
2003-03-01,0.5514563016756253,0.37626598706309494,0.738413286556574
2003-04-01,0.5419254185257584,0.346185044294401,0.7364219991268944
2003-05-01,0.5352620912148267,0.34950165334498234,0.7209692642161813
2003-06-01,0.5429823922658191,0.3550850068422881,0.7360855884396916
2003-07-01,0.5539216530054452,0.3689645314480775,0.7523885861889177
2003-08-01,0.5532779249168461,0.35563030455234523,0.7335436626860267
2003-09-01,0.558253920604181,0.3732859847165614,0.7316111123109125
2003-10-01,0.5695676901828208,0.3973608628126439,0.7614094438463713
2003-11-01,0.5662732233358576,0.36437824257940044,0.7616128606522223
2003-12-01,0.529643466058289,0.34530935992760187,0.7271348971211073
2004-01-01,0.5595430457648916,0.37778844713418774,0.7519789054655289
2004-02-01,0.5599029490207573,0.3762465603137402,0.7454654899519636
2004-03-01,0.5739124935620507,0.3873652413221188,0.7676525714348266
2004-04-01,0.5624389931501861,0.383279331369372,0.752211460522594
2004-05-01,0.5617160798907301,0.3687608705708368,0.7588776833648347
2004-06-01,0.5468467456412291,0.3548513400688512,0.7311478243862279
2004-07-01,0.5658052210962777,0.38428296515749444,0.7491449980476247
2004-08-01,0.5695376106379051,0.3802039112481091,0.7493401634545797
2004-09-01,0.5836634498199351,0.3899242052961294,0.7619807190626111
2004-10-01,0.5831994206533933,0.3983935360461673,0.7724607839974231
2004-11-01,0.5728979550437138,0.3818420723366578,0.7679266609735572
2004-12-01,0.5705613565306753,0.3840567328697147,0.7518536427757734
2005-01-01,0.5571693365517896,0.3671444447171905,0.7506273669207625
2005-02-01,0.5689890039748114,0.3783953415976857,0.7733838680369094
2005-03-01,0.5881397280829215,0.39513681959142705,0.7868510223471503
2005-04-01,0.5772499174496912,0.4018794507378368,0.7740722099784427
2005-05-01,0.5744320387907547,0.38041365685423606,0.7685569665495439
2005-06-01,0.567103097686078,0.38323260403892784,0.7462911765235144
2005-07-01,0.583534103115973,0.393874300346134,0.779478925240533
2005-08-01,0.5858272000030124,0.39140788025509515,0.787123476986201
2005-09-01,0.5968314115352171,0.38576025638560335,0.7759870593216556
2005-10-01,0.6002375100657141,0.42155902944238777,0.7700665321595114
2005-11-01,0.5924047592711489,0.40145779140065196,0.7815467522751045
2005-12-01,0.5784860886853558,0.3858329427647286,0.7670569697736276
2006-01-01,0.5794593412226744,0.3906365613424132,0.7633123744253485
2006-02-01,0.587670190573918,0.39126815404215826,0.7622133032676397
2006-03-01,0.6022860383086718,0.41450685811819643,0.7861994653667519
2006-04-01,0.592043481998726,0.3878213010734238,0.7961245170414966
2006-05-01,0.5872454989553807,0.39661772114395727,0.765950234556299
2006-06-01,0.5874490189021743,0.3969356170413487,0.7617896749282046
2006-07-01,0.6012064810623264,0.42665779008378996,0.785667749047814
2006-08-01,0.6020398092662129,0.4250976838763216,0.7822864268341966
2006-09-01,0.6099930568162659,0.41803873256696134,0.7938443085397888
2006-10-01,0.6173264274456387,0.42726805976329646,0.802092973865802
2006-11-01,0.6118295976888781,0.42825472043009244,0.8149521891507288
2006-12-01,0.5864770109183053,0.40514582648859937,0.7785555114881422
2007-01-01,0.6018850979019915,0.41653924116412255,0.7848254591302
2007-02-01,0.6062755516705229,0.4166557831996069,0.7874934895916745
2007-03-01,0.6163540109234668,0.4286918111726286,0.8058295897035151
2007-04-01,0.6068231277735925,0.43288963842426514,0.7764717827148692
2007-05-01,0.6001598004626754,0.4174956613087119,0.8015505731223943
2007-06-01,0.6078801015137187,0.42448488495523035,0.7931681098612853
2007-07-01,0.618819362253306,0.4367103298504641,0.8199920601431345
2007-08-01,0.6181756341646808,0.4180744276425778,0.8129882111777592
2007-09-01,0.6231516298520096,0.4296460992366061,0.8054047877492241
2007-10-01,0.6344653994306821,0.45142271249359717,0.8230753224434789
2007-11-01,0.6311709325837231,0.4471784457594017,0.8200437290952051
2007-12-01,0.5945411753060851,0.40000741650260835,0.7712472702087599
2008-01-01,0.6244407550127618,0.42532442319544134,0.7953032404343127
2008-02-01,0.6248006582685962,0.42753103227758,0.8018970096111597
2008-03-01,0.6388102028099056,0.4303269390373943,0.8279689566956
2008-04-01,0.627336702398007,0.43104383030102106,0.8214269165439398
2008-05-01,0.6266137891385418,0.44141769671243813,0.821257148665221
2008-06-01,0.6117444548890923,0.434604513072976,0.7918901217803291
2008-07-01,0.6307029303441526,0.44750826554904455,0.8202546418370763
2008-08-01,0.6344353198857585,0.4535691919702702,0.8302478798546531
2008-09-01,0.6485611590677847,0.4496320324194904,0.8457409917600888
2008-10-01,0.6480971299012326,0.4661963160602643,0.8304294455587783
2008-11-01,0.6377956642915482,0.44237919617042337,0.8204326731484903
2008-12-01,0.6354590657785072,0.44912383797615213,0.8359840017035909
2009-01-01,0.6220670457996024,0.41891635914318404,0.8121989183850699
2009-02-01,0.6338867132226662,0.4391309938597565,0.8106136435632078
2009-03-01,0.6530374373307688,0.4740053850276565,0.8204198023592688
2009-04-01,0.642147626697513,0.469821525029675,0.8440462179199797
2009-05-01,0.6393297480385787,0.452631910337637,0.8156085059620619
2009-06-01,0.6320008069339558,0.44734039593601926,0.8380034549523705
2009-07-01,0.6484318123638471,0.46647568180152404,0.8213763456748406
2009-08-01,0.6507249092508599,0.4589133491485074,0.8215818169891306
2009-09-01,0.6617291207830469,0.4720725752660205,0.8400787936506683
2009-10-01,0.6651352193135568,0.49261259955868114,0.8513953360645302
2009-11-01,0.6573024685190074,0.474324272283688,0.8456344787188984
2009-12-01,0.6433837979331875,0.452159230501555,0.834503712889263
2010-01-01,0.6443570504705332,0.4534448850304691,0.8308772162932704
2010-02-01,0.6525678998217579,0.45740415660971034,0.8369679942965279
2010-03-01,0.6671837475565273,0.4860687337159119,0.8469366407181517
2010-04-01,0.6569411912466034,0.4620428760580784,0.8533979346747973
2010-05-01,0.6521432082032601,0.4683499696868355,0.8298535452991881
